attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,classe
0.43083003,0.7416666999999999,0.0,0.0,0.034220546,0.0006722339299999999,0.027329193,0.0008557435400000001,0.090111025,0.079416536,0.061119296,0.1309431,0.73134327,0.014117654,0.87286526,0.123711355,0.50813884,0.8318493,0.0
0.33596838,0.73333335,0.0,0.0,0.038022805,0.00072609575,0.032298137000000005,0.0005412199,0.09579138,0.08508914,0.06848307,0.1348402,0.72947764,0.023529414,0.85958254,0.12739322,0.46332908,0.8369865,0.0
0.8853754999999999,0.97083336,0.0,0.0,0.115969576,0.0022134436,0.067080736,0.0010965897,0.085463464,0.07536467,0.061855678,0.12003117,0.73694026,0.038823534,0.82732445,0.11340206,0.48014903,0.84478235,0.0
0.18181819,0.92083335,0.0,0.0,0.043726236,0.0012650981,0.022360247000000003,0.0006451766999999999,0.08856184,0.080226906,0.05964654,0.12704597,0.7481343,0.014117654,0.85578746,0.12002946,0.50096595,0.8258890999999999,0.0
0.37944663,0.7291667,0.0,0.0,0.03992397,0.0006969868600000001,0.026086964,0.00072532584,0.10870127,0.101296596,0.07805596,0.1480904,0.7481343,0.010588235,0.8614799999999999,0.13991164,0.44266057,0.8239235999999999,0.0
0.6166008000000001,0.875,0.0,0.0,0.03612167,0.0006523322699999999,0.02732919,0.00044768068,0.08443067,0.07455429400000001,0.05375553,0.12626655,0.73880595,0.0047058845,0.88045543,0.11929308,0.5491796999999999,0.8261886,0.0
0.24110672,0.8875,0.0,0.0,0.032319392999999995,0.0010925954,0.052173913,0.001177926,0.10198813,0.096434355,0.075846836,0.1348402,0.76305974,0.03058824,0.81404173,0.12739322,0.40896538,0.8233421999999999,0.0
0.1027668,0.9875,0.3333333,0.0,0.05513308,0.00065233186,0.07080745,0.0012424181,0.10663568,0.10777958,0.08541974,0.12782541,0.8078358,0.05529412,0.7286528,0.12076583,0.31222734,0.81046945,0.0
0.16996047,0.925,0.0,0.0,0.07604562,0.002164412,0.04720496,0.0009577564,0.10095533,0.09157212,0.07511046,0.13717848,0.73694026,0.031764705,0.83870965,0.12960236,0.42217422,0.83848727,0.0
0.06324111,0.90833336,0.0,0.0,0.072243355,0.0020017077,0.054658387,0.0011647644,0.09553318,0.081847645,0.0736377,0.13172252,0.70895517,0.04941177,0.83870965,0.124447726,0.4398524,0.86358523,0.0
0.12252964,0.95416665,0.0,0.0,0.04372623,0.0015536698000000002,0.05093167,0.0012299477,0.08468887,0.07131280000000001,0.061855678,0.121590026,0.7145522,0.04235294,0.8444021999999999,0.114874825,0.47067475,0.85417736,0.0
0.21343873,0.825,0.3333333,0.0,0.062737636,0.0013061074,0.031055897,0.0007199922,0.08727085,0.07536467,0.06848307,0.11847233,0.72388065,0.062352948,0.80265653,0.11192931,0.40790388,0.8634704,0.0
0.541502,0.8,0.0,0.0,0.05703423,0.0016602952,0.05093168,0.0013551837,0.07849213,0.06401945,0.05375553,0.11847233,0.70895517,0.031764705,0.86717266,0.11192931,0.53894526,0.8501284,0.0
0.35177866,0.7416666999999999,0.0,0.0,0.03041825,0.0007858717999999999,0.02360248,0.00059708697,0.08985283,0.07617504,0.06259205,0.13172252,0.7108209,0.022352947,0.88045543,0.124447726,0.49709514,0.84438777,0.0
0.9644269,0.9458333,0.3333333,0.0,0.05703421700000001,0.0025597904000000003,0.05217391,0.0017603328,0.062225666,0.04619125,0.043446243,0.097427905,0.7033581999999999,0.05647059,0.83301705,0.09204713,0.59701496,0.86797667,0.0
0.22529644,0.85833335,0.0,0.0,0.047528517,0.0010717155,0.037267074,0.00097372045,0.08313969,0.07131280000000001,0.05964654,0.11925175,0.7257462,0.038823534,0.83870965,0.11266569,0.48659843,0.84792835,0.0
0.5731225000000001,0.7916667,0.0,0.0,0.02091254,0.00033046733,0.02360248,0.0005773971,0.07436097,0.06320908,0.046391755,0.114575215,0.73320895,0.01529412,0.8690701999999999,0.10824743,0.5708515000000001,0.83157915,0.0
0.07114624,0.72083336,0.0,0.0,0.019011406,0.00034713987,0.018633539,0.00044982787,0.099147946,0.08995137,0.07290132,0.13561964,0.73880595,0.029411765,0.84060717,0.12812962,0.43115196,0.83638656,0.0
0.9644269,0.6875,0.0,0.0,0.034220554,0.0005207103,0.022360247000000003,0.00040233848,0.1288407,0.110210694,0.11266569,0.16367888,0.6641791,0.08470588,0.82732445,0.15463918,0.35206997,0.9025901,0.0
